,User ID,Perfume Name,Sentiment
11873,17235.0,Z-14,1.0
11874,35173.0,Z-14,1.0
11875,29790.0,Z-14,1.0
11876,30092.0,Z-14,1.0
11877,10056.0,Z-14,-1.0
11878,6166.0,Z-14,1.0
11879,2261.0,Z-14,1.0
11880,7346.0,Z-14,1.0
11881,12504.0,Z-14,1.0
11883,2550.0,Z-14,1.0
11885,38637.0,L'instant EDP for Women,1.0
11886,15214.0,L'instant EDP for Women,1.0
11887,11703.0,L'instant EDP for Women,1.0
11890,6165.0,L'instant EDP for Women,1.0
11891,75731.0,L'instant EDP for Women,1.0
11893,6910.0,L'instant EDP for Women,1.0
11894,4197.0,L'instant EDP for Women,1.0
11895,3914.0,L'instant EDP for Women,1.0
11896,4732.0,L'instant EDP for Women,1.0
11898,60292.0,Aura Mugler,1.0
11900,6031.0,Aura Mugler,1.0
11901,1808.0,Aura Mugler,1.0
11902,26034.0,Aura Mugler,1.0
11903,60419.0,Aura Mugler,1.0
11904,55327.0,Aura Mugler,1.0
11907,22707.0,Aura Mugler,1.0
11908,48105.0,Aura Mugler,-1.0
11909,42786.0,Aura Mugler,1.0
11910,13098.0,Aura Mugler,1.0
11911,27173.0,Aura Mugler,-1.0
11912,46046.0,Aura Mugler,1.0
11913,27186.0,Aura Mugler,1.0
11914,29596.0,Aura Mugler,1.0
11915,9209.0,Aura Mugler,1.0
11916,57833.0,Aura Mugler,-1.0
11917,14164.0,Aura Mugler,1.0
11918,13595.0,Aura Mugler,1.0
11919,45622.0,Italian Leather,1.0
11920,23896.0,Italian Leather,1.0
11921,62294.0,Italian Leather,1.0
11922,41288.0,Italian Leather,1.0
11924,72049.0,Italian Leather,1.0
11925,65714.0,Italian Leather,1.0
11926,54260.0,Italian Leather,1.0
11927,42009.0,Italian Leather,-1.0
11928,67644.0,Italian Leather,1.0
11929,68001.0,Italian Leather,1.0
11931,57828.0,Italian Leather,1.0
11932,44828.0,Italian Leather,1.0
11936,53514.0,Italian Leather,1.0
11937,52776.0,Italian Leather,1.0
11939,35298.0,Italian Leather,1.0
11940,43186.0,Italian Leather,1.0
11941,55166.0,Italian Leather,1.0
11942,38316.0,Italian Leather,1.0
11943,35444.0,Italian Leather,1.0
11944,40258.0,Italian Leather,1.0
11945,35354.0,Italian Leather,1.0
11946,36347.0,Italian Leather,1.0
11947,17235.0,Italian Leather,1.0
11948,33783.0,Italian Leather,1.0
11949,30396.0,Italian Leather,-1.0
11950,35537.0,Italian Leather,1.0
11951,29603.0,Italian Leather,1.0
11952,12148.0,Italian Leather,-1.0
11953,37503.0,Italian Leather,-1.0
11954,19399.0,Italian Leather,-1.0
11955,33039.0,Italian Leather,1.0
11956,29579.0,Italian Leather,1.0
11957,29023.0,Italian Leather,-1.0
11958,38369.0,Truth for Women,-1.0
11959,21229.0,Truth for Women,1.0
11960,23301.0,Truth for Women,1.0
11961,11702.0,Truth for Women,1.0
11963,11929.0,Truth for Women,-1.0
11964,6165.0,Truth for Women,-1.0
11966,9575.0,Truth for Women,1.0
11968,9073.0,Truth for Women,-1.0
11969,29596.0,Truth for Women,-1.0
11970,21471.0,Truth for Women,-1.0
11972,6933.0,Truth for Women,1.0
11973,6456.0,Truth for Women,1.0
11975,80803.0,Miss Dior Absolutely Blooming,1.0
11977,56000.0,Miss Dior Absolutely Blooming,1.0
11978,5416.0,Miss Dior Absolutely Blooming,-1.0
11979,52364.0,Miss Dior Absolutely Blooming,1.0
11980,49431.0,Miss Dior Absolutely Blooming,-1.0
11981,20799.0,Miss Dior Absolutely Blooming,1.0
11983,26575.0,Miss Dior Absolutely Blooming,1.0
11984,38435.0,Miss Dior Absolutely Blooming,1.0
11985,21286.0,Miss Dior Absolutely Blooming,-1.0
11986,19857.0,Miss Dior Absolutely Blooming,-1.0
11987,6165.0,Miss Dior Absolutely Blooming,-1.0
11988,20517.0,Miss Dior Absolutely Blooming,-1.0
11989,7940.0,Miss Dior Absolutely Blooming,-1.0
11990,18182.0,Miss Dior Absolutely Blooming,-1.0
11991,48052.0,Miss Dior Absolutely Blooming,1.0
11992,19302.0,Miss Dior Absolutely Blooming,1.0
11994,34841.0,VISION III,1.0
11995,10791.0,VISION III,-1.0
11996,9245.0,VISION III,1.0
11998,8917.0,VISION III,1.0
11999,6288.0,VISION III,1.0
12003,27867.0,Versace Pour Femme Dylan Blue,-1.0
12006,60691.0,Versace Pour Femme Dylan Blue,1.0
12008,51177.0,Versace Pour Femme Dylan Blue,1.0
12009,55706.0,Versace Pour Femme Dylan Blue,1.0
12010,55454.0,Versace Pour Femme Dylan Blue,1.0
12012,36280.0,Versace Pour Femme Dylan Blue,-1.0
12013,35847.0,Versace Pour Femme Dylan Blue,-1.0
12015,37511.0,Versace Pour Femme Dylan Blue,1.0
12017,35354.0,Versace Pour Femme Dylan Blue,1.0
12018,34887.0,Versace Pour Femme Dylan Blue,-1.0
12019,22489.0,Versace Pour Femme Dylan Blue,1.0
12020,57707.0,Acqua di Gioia EDP,-1.0
12022,14508.0,Acqua di Gioia EDP,-1.0
12023,13663.0,Acqua di Gioia EDP,1.0
12025,10039.0,Acqua di Gioia EDP,1.0
12026,8415.0,Acqua di Gioia EDP,1.0
12027,2261.0,Acqua di Gioia EDP,1.0
12028,8197.0,Acqua di Gioia EDP,1.0
12029,4732.0,Acqua di Gioia EDP,1.0
12030,7763.0,Acqua di Gioia EDP,-1.0
12033,2882.0,Acqua di Gioia EDP,-1.0
12034,1836.0,Acqua di Gioia EDP,1.0
12035,38316.0,Boccanera,1.0
12036,56000.0,Boccanera,1.0
12037,69342.0,Boccanera,1.0
12038,54889.0,Boccanera,1.0
12039,43115.0,Boccanera,1.0
12041,37966.0,Boccanera,1.0
12042,37029.0,Boccanera,1.0
12043,36221.0,Boccanera,1.0
12044,37610.0,Boccanera,1.0
12046,44284.0,Boccanera,1.0
12047,82931.0,Boccanera,1.0
12048,35537.0,Boccanera,1.0
12049,36172.0,Boccanera,1.0
12051,52083.0,Boccanera,1.0
12053,49378.0,Boccanera,1.0
12054,44785.0,Boccanera,1.0
12058,45622.0,Boccanera,1.0
12059,40451.0,Boccanera,1.0
12060,20480.0,Boccanera,1.0
12061,40686.0,Boccanera,-1.0
12062,36347.0,Boccanera,1.0
12063,40610.0,Boccanera,1.0
12064,17235.0,Boccanera,-1.0
12065,34841.0,Boccanera,1.0
12066,26143.0,Boccanera,1.0
12067,33039.0,Boccanera,1.0
12068,10391.0,Boccanera,1.0
12069,36544.0,Boccanera,1.0
12070,35581.0,Boccanera,1.0
12071,12148.0,Boccanera,1.0
12072,25952.0,Boccanera,-1.0
12073,28755.0,Boccanera,-1.0
12075,29869.0,Boccanera,-1.0
12076,14020.0,Boccanera,1.0
12077,11268.0,Boccanera,-1.0
12078,28409.0,Boccanera,1.0
12079,14164.0,Boccanera,1.0
12080,9209.0,Boccanera,1.0
12081,61413.0,Hot Water,1.0
12082,44010.0,Hot Water,1.0
12083,65714.0,Hot Water,1.0
12084,58187.0,Hot Water,1.0
12085,55671.0,Hot Water,1.0
12086,26959.0,Hot Water,1.0
12087,22905.0,Hot Water,1.0
12088,54675.0,Hot Water,1.0
12089,17637.0,Hot Water,-1.0
12091,5939.0,Hot Water,1.0
12092,5609.0,Hot Water,1.0
12095,12333.0,Valentina Assoluto,1.0
12096,11703.0,Valentina Assoluto,1.0
12097,9207.0,Valentina Assoluto,1.0
12099,1808.0,Valentina Assoluto,1.0
12100,33829.0,Custom,1.0
12101,29603.0,Custom,1.0
12102,35537.0,Custom,1.0
12104,5985.0,Custom,1.0
12105,5406.0,Custom,1.0
12107,2577.0,Custom,1.0
12108,37761.0,Mercedes Benz Le Parfum,1.0
12109,56079.0,Mercedes Benz Le Parfum,1.0
12112,46180.0,Mercedes Benz Le Parfum,-1.0
12113,55661.0,Mercedes Benz Le Parfum,1.0
12114,56581.0,Mercedes Benz Le Parfum,1.0
12115,35956.0,Mercedes Benz Le Parfum,1.0
12116,4909.0,Mercedes Benz Le Parfum,1.0
12117,37966.0,Mercedes Benz Le Parfum,1.0
12120,21076.0,Mercedes Benz Le Parfum,1.0
12122,19482.0,Mercedes Benz Le Parfum,-1.0
12124,10391.0,Mercedes Benz Le Parfum,1.0
12126,48795.0,Stronger with You Absolutely,1.0
12127,60411.0,Stronger with You Absolutely,1.0
12128,77912.0,Stronger with You Absolutely,1.0
12129,84619.0,Stronger with You Absolutely,1.0
12130,90539.0,Stronger with You Absolutely,1.0
12132,55327.0,Stronger with You Absolutely,1.0
12133,39627.0,Stronger with You Absolutely,1.0
12134,64967.0,Stronger with You Absolutely,-1.0
12135,72193.0,Stronger with You Absolutely,1.0
12137,70677.0,Stronger with You Absolutely,1.0
12138,75225.0,Stronger with You Absolutely,1.0
12139,73663.0,Stronger with You Absolutely,1.0
12140,56817.0,Stronger with You Absolutely,1.0
12141,69057.0,Stronger with You Absolutely,1.0
12142,58528.0,Stronger with You Absolutely,1.0
12143,58412.0,Stronger with You Absolutely,1.0
12144,79378.0,Stronger with You Absolutely,1.0
12145,70614.0,Stronger with You Absolutely,1.0
12146,71828.0,Stronger with You Absolutely,1.0
12147,74227.0,Stronger with You Absolutely,-1.0
12148,62929.0,Stronger with You Absolutely,1.0
12149,71862.0,Stronger with You Absolutely,1.0
12150,40686.0,Stronger with You Absolutely,1.0
12151,35537.0,Stronger with You Absolutely,1.0
12152,92877.0,L’Interdit (2018),1.0
12154,90367.0,L’Interdit (2018),1.0
12155,62239.0,L’Interdit (2018),1.0
12157,79471.0,L’Interdit (2018),1.0
12158,11703.0,L’Interdit (2018),1.0
12159,51177.0,L’Interdit (2018),1.0
12161,44828.0,L’Interdit (2018),1.0
12162,54076.0,L’Interdit (2018),1.0
12163,67062.0,L’Interdit (2018),1.0
12165,52364.0,L’Interdit (2018),1.0
12166,53995.0,L’Interdit (2018),-1.0
12167,34553.0,L’Interdit (2018),1.0
12168,46690.0,L’Interdit (2018),-1.0
12169,48327.0,L’Interdit (2018),1.0
12171,44321.0,L’Interdit (2018),1.0
12173,13098.0,Opulent Shaik Gold Edition,1.0
12174,51055.0,Opulent Shaik Gold Edition,1.0
12177,48163.0,Opulent Shaik Gold Edition,-1.0
12178,69342.0,Opulent Shaik Gold Edition,-1.0
12179,19661.0,Opulent Shaik Gold Edition,1.0
12180,57197.0,Opulent Shaik Gold Edition,1.0
12181,55175.0,Opulent Shaik Gold Edition,1.0
12182,36908.0,Opulent Shaik Gold Edition,1.0
12183,51173.0,Opulent Shaik Gold Edition,1.0
12184,36369.0,Opulent Shaik Gold Edition,1.0
12185,35956.0,Opulent Shaik Gold Edition,0.0
12186,65714.0,Y Le Parfum,1.0
12187,74234.0,Y Le Parfum,-1.0
12188,73213.0,Y Le Parfum,-1.0
12189,58412.0,Y Le Parfum,1.0
12190,57987.0,Y Le Parfum,1.0
12191,69302.0,Y Le Parfum,1.0
12192,40840.0,Y Le Parfum,1.0
12194,48795.0,Y Le Parfum,1.0
12195,3364.0,Y Le Parfum,1.0
12196,57197.0,Y Le Parfum,-1.0
12197,57094.0,Y Le Parfum,-1.0
12200,56817.0,Y Le Parfum,-1.0
12201,51055.0,Y Le Parfum,1.0
12202,56581.0,Y Le Parfum,1.0
12203,52117.0,Y Le Parfum,1.0
12205,36221.0,Y Le Parfum,1.0
12206,37966.0,Y Le Parfum,1.0
12207,44284.0,Y Le Parfum,1.0
12208,21020.0,Y Le Parfum,1.0
12209,51961.0,Y Le Parfum,-1.0
12210,51094.0,Y Le Parfum,-1.0
12213,44284.0,Safari for Men,1.0
12214,36221.0,Safari for Men,1.0
12215,34841.0,Safari for Men,1.0
12216,10956.0,Safari for Men,1.0
12218,9439.0,Safari for Men,1.0
12219,28409.0,Safari for Men,1.0
12220,12207.0,Safari for Men,1.0
12221,33783.0,Safari for Men,1.0
12223,44010.0,Safari for Men,1.0
12224,35537.0,Safari for Men,-1.0
12225,9163.0,Safari for Men,1.0
12226,11549.0,Safari for Men,1.0
12227,21076.0,Safari for Men,-1.0
12228,21097.0,Safari for Men,1.0
12229,21014.0,Safari for Men,1.0
12231,9347.0,Safari for Men,1.0
12232,4371.0,Safari for Men,1.0
12233,6186.0,Safari for Men,-1.0
12234,6795.0,Safari for Men,-1.0
12235,6165.0,Safari for Men,1.0
12236,7804.0,Safari for Men,1.0
12237,83345.0,Eros Flame,1.0
12238,81504.0,Eros Flame,1.0
12239,87655.0,Eros Flame,1.0
12240,80972.0,Eros Flame,1.0
12241,77628.0,Eros Flame,1.0
12242,65714.0,Eros Flame,1.0
12243,66489.0,Eros Flame,1.0
12244,57081.0,Eros Flame,1.0
12245,57094.0,Eros Flame,1.0
12246,39627.0,Eros Flame,1.0
12247,30659.0,Eros Flame,1.0
12248,22905.0,Eros Flame,1.0
12249,1195.0,Decibel,1.0
12251,6045.0,Decibel,1.0
12253,6.0,Decibel,1.0
12254,62518.0,More Than Words,1.0
12255,57197.0,More Than Words,1.0
12256,57828.0,More Than Words,1.0
12257,73974.0,More Than Words,1.0
12258,55723.0,More Than Words,1.0
12259,10859.0,More Than Words,1.0
12261,50189.0,More Than Words,1.0
12262,13098.0,More Than Words,1.0
12263,44321.0,More Than Words,1.0
12264,42617.0,More Than Words,1.0
12265,12463.0,More Than Words,1.0
12266,26219.0,More Than Words,-1.0
12267,17473.0,More Than Words,-1.0
12270,29617.0,More Than Words,1.0
12271,12148.0,More Than Words,-1.0
12272,21484.0,More Than Words,-1.0
12273,21459.0,More Than Words,1.0
12274,9716.0,More Than Words,-1.0
12276,76193.0,Pardon,-1.0
12277,62677.0,Pardon,-1.0
12278,57197.0,Pardon,1.0
12279,26445.0,Pardon,1.0
12280,46597.0,Pardon,1.0
12282,42009.0,Pardon,1.0
12283,35444.0,Pardon,1.0
12284,22606.0,Pardon,1.0
12285,10391.0,Pardon,1.0
12286,29790.0,Pardon,-1.0
12287,36908.0,Pardon,1.0
12288,23156.0,Pardon,1.0
12290,29617.0,Pardon,1.0
12291,12148.0,Pardon,-1.0
12292,36513.0,Pardon,-1.0
12293,36347.0,Pardon,-1.0
12294,25952.0,Pardon,1.0
12295,26861.0,Pardon,-1.0
12297,19661.0,Pardon,1.0
12298,1367.0,Pardon,1.0
12299,22808.0,Pardon,1.0
12300,24037.0,Pardon,1.0
12303,7034.0,Pardon,1.0
12306,14164.0,Pardon,1.0
12308,13595.0,Pardon,1.0
12309,29617.0,Azalee,-1.0
12310,21527.0,Azalee,1.0
12311,15225.0,Azalee,-1.0
12312,9978.0,Azalee,1.0
12313,13984.0,Azalee,1.0
12314,8847.0,Azalee,1.0
12315,11703.0,Azalee,1.0
12316,6910.0,Azalee,-1.0
12319,182.0,Azalee,-1.0
12320,6165.0,Azalee,-1.0
12323,90079.0,Gentleman Eau de Parfum Reserve Privée,1.0
12324,62774.0,Gentleman Eau de Parfum Reserve Privée,1.0
12325,83345.0,Gentleman Eau de Parfum Reserve Privée,1.0
12327,62172.0,Gentleman Eau de Parfum Reserve Privée,1.0
12328,39627.0,Gentleman Eau de Parfum Reserve Privée,1.0
12329,2602.0,Gentleman Eau de Parfum Reserve Privée,1.0
12330,65714.0,Gentleman Eau de Parfum Reserve Privée,1.0
12331,33365.0,Gentleman Eau de Parfum Reserve Privée,1.0
12332,77912.0,Gentleman Eau de Parfum Reserve Privée,1.0
12333,57094.0,Gentleman Eau de Parfum Reserve Privée,1.0
12335,41288.0,Gentleman Eau de Parfum Reserve Privée,1.0
12336,49463.0,Gentleman Eau de Parfum Reserve Privée,1.0
12338,48697.0,Gentleman Eau de Parfum Reserve Privée,1.0
12339,64855.0,Gentleman Eau de Parfum Reserve Privée,1.0
12340,65872.0,Gentleman Eau de Parfum Reserve Privée,1.0
12341,50865.0,Gentleman Eau de Parfum Reserve Privée,1.0
12342,60259.0,Gentleman Eau de Parfum Reserve Privée,1.0
12345,26034.0,Gentleman Eau de Parfum Reserve Privée,-1.0
12346,62255.0,Gentleman Eau de Parfum Reserve Privée,-1.0
12347,23906.0,Gentleman Eau de Parfum Reserve Privée,1.0
12348,74192.0,Gentleman Eau de Parfum Reserve Privée,1.0
12349,74970.0,Gentleman Eau de Parfum Reserve Privée,1.0
12350,48795.0,Gentleman Eau de Parfum Reserve Privée,1.0
12351,76277.0,Gentleman Eau de Parfum Reserve Privée,1.0
12352,75266.0,Gentleman Eau de Parfum Reserve Privée,-1.0
12353,55437.0,Gentleman Eau de Parfum Reserve Privée,-1.0
12354,78160.0,Gentleman Eau de Parfum Reserve Privée,1.0
12355,59964.0,Gentleman Eau de Parfum Reserve Privée,1.0
12356,26445.0,Gentleman Eau de Parfum Reserve Privée,1.0
12357,72935.0,Gentleman Eau de Parfum Reserve Privée,1.0
12358,42786.0,Gentleman Eau de Parfum Reserve Privée,1.0
12359,45740.0,Gentleman Eau de Parfum Reserve Privée,1.0
12360,69321.0,Gentleman Eau de Parfum Reserve Privée,1.0
12361,71828.0,Gentleman Eau de Parfum Reserve Privée,1.0
12363,36946.0,Gentleman Eau de Parfum Reserve Privée,1.0
12364,63550.0,Gentleman Eau de Parfum Reserve Privée,1.0
12365,48692.0,Gentleman Eau de Parfum Reserve Privée,1.0
12366,53339.0,Gentleman Eau de Parfum Reserve Privée,1.0
12367,46180.0,Gentleman Eau de Parfum Reserve Privée,1.0
12368,47984.0,Gentleman Eau de Parfum Reserve Privée,1.0
12369,43115.0,Gentleman Eau de Parfum Reserve Privée,1.0
12370,22707.0,Gentleman Eau de Parfum Reserve Privée,1.0
12371,33405.0,Gentleman Eau de Parfum Reserve Privée,-1.0
12372,37359.0,Twin for Women,1.0
12373,14866.0,Twin for Women,1.0
12374,38369.0,Twin for Women,-1.0
12375,66608.0,Twin for Women,1.0
12376,58487.0,Twin for Women,1.0
12377,57707.0,Twin for Women,1.0
12378,7655.0,Twin for Women,1.0
12379,41493.0,Twin for Women,1.0
12380,58568.0,Twin for Women,1.0
12382,11703.0,Twin for Women,1.0
12383,9357.0,Twin for Women,1.0
12384,6165.0,Twin for Women,-1.0
12387,1808.0,Twin for Women,1.0
12388,2006.0,Twin for Women,1.0
12389,42584.0,Polo Blue EDP,1.0
12390,35298.0,Polo Blue EDP,1.0
12391,36766.0,Polo Blue EDP,1.0
12392,27057.0,Polo Blue EDP,1.0
12393,20674.0,Polo Blue EDP,-1.0
12394,20517.0,Polo Blue EDP,-1.0
12395,20181.0,Polo Blue EDP,-1.0
12396,18182.0,Polo Blue EDP,1.0
12398,10747.0,Polo Blue EDP,1.0
12399,60468.0,Polo Blue EDP,1.0
12400,36172.0,Soleil de Jeddah,1.0
12401,57197.0,Soleil de Jeddah,1.0
12402,67644.0,Soleil de Jeddah,1.0
12403,55327.0,Soleil de Jeddah,-1.0
12404,62677.0,Soleil de Jeddah,1.0
12405,35956.0,Soleil de Jeddah,1.0
12407,14764.0,Soleil de Jeddah,1.0
12408,13098.0,Soleil de Jeddah,1.0
12409,21623.0,Soleil de Jeddah,-1.0
12410,10391.0,Soleil de Jeddah,1.0
12411,33783.0,Soleil de Jeddah,1.0
12412,34412.0,Soleil de Jeddah,-1.0
12413,35537.0,Soleil de Jeddah,-1.0
12414,36908.0,Soleil de Jeddah,1.0
12415,36221.0,Soleil de Jeddah,1.0
12416,90065.0,Soleil de Jeddah,1.0
12417,38998.0,Soleil de Jeddah,1.0
12419,35444.0,Soleil de Jeddah,1.0
12422,26976.0,Soleil de Jeddah,1.0
12423,3788.0,Soleil de Jeddah,-1.0
12424,21459.0,Soleil de Jeddah,-1.0
12425,12463.0,Soleil de Jeddah,-1.0
12426,9716.0,Soleil de Jeddah,-1.0
12427,14164.0,Soleil de Jeddah,1.0
12430,20895.0,Soleil de Jeddah,1.0
12431,20367.0,Soleil de Jeddah,-1.0
12432,3303.0,Soleil de Jeddah,-1.0
12433,21287.0,Soleil de Jeddah,-1.0
12435,20222.0,Soleil de Jeddah,1.0
12436,21097.0,Soleil de Jeddah,-1.0
12437,3337.0,Soleil de Jeddah,-1.0
12439,30333.0,Pour Homme Night Time,-1.0
12440,57081.0,Pour Homme Night Time,1.0
12441,44010.0,Pour Homme Night Time,1.0
12444,22530.0,Pour Homme Night Time,1.0
12447,1906.0,Pour Homme Night Time,1.0
12448,57081.0,Individuel,1.0
12449,47969.0,Individuel,-1.0
12450,44388.0,Individuel,1.0
12451,33829.0,Individuel,1.0
12453,29657.0,Individuel,1.0
12454,33783.0,Individuel,-1.0
12455,12148.0,Individuel,-1.0
12457,22606.0,Individuel,1.0
12458,26951.0,Individuel,1.0
12459,21484.0,Individuel,1.0
12460,9881.0,Individuel,1.0
12461,13595.0,Individuel,1.0
12462,20222.0,Individuel,1.0
12463,21527.0,Individuel,1.0
12464,18786.0,Individuel,-1.0
12465,3303.0,Individuel,1.0
12467,11954.0,Individuel,1.0
12468,83992.0,Blue Seduction for Men,1.0
12469,25952.0,Blue Seduction for Men,1.0
12470,21484.0,Blue Seduction for Men,1.0
12471,59596.0,Blue Seduction for Men,-1.0
12472,3875.0,Blue Seduction for Men,1.0
12473,2261.0,Blue Seduction for Men,-1.0
12474,9044.0,Blue Seduction for Men,-1.0
12475,7196.0,Blue Seduction for Men,-1.0
12476,6735.0,Blue Seduction for Men,1.0
12479,52640.0,Devin,1.0
12480,80201.0,Devin,1.0
12481,35537.0,Devin,1.0
12482,37966.0,Devin,1.0
12483,44284.0,Devin,1.0
12484,33405.0,Devin,1.0
12485,33844.0,Devin,1.0
12486,22532.0,Devin,1.0
12487,12148.0,Devin,1.0
12489,8874.0,Devin,1.0
12490,9579.0,Devin,1.0
12492,394.0,Devin,1.0
12493,14844.0,S.T.Dupont Noir,1.0
12495,78107.0,S.T.Dupont Noir,-1.0
12496,2602.0,S.T.Dupont Noir,1.0
12497,44010.0,S.T.Dupont Noir,1.0
12498,16400.0,S.T.Dupont Noir,1.0
12499,14501.0,S.T.Dupont Noir,1.0
12500,12207.0,S.T.Dupont Noir,1.0
12501,16246.0,S.T.Dupont Noir,1.0
12503,7034.0,S.T.Dupont Noir,1.0
12505,10224.0,S.T.Dupont Noir,1.0
12506,6735.0,S.T.Dupont Noir,1.0
12507,4403.0,S.T.Dupont Noir,1.0
12508,4994.0,S.T.Dupont Noir,1.0
12510,2015.0,S.T.Dupont Noir,-1.0
12511,841.0,S.T.Dupont Noir,1.0
12512,48115.0,Eclat d'Arpege Pour Homme,1.0
12513,44010.0,Eclat d'Arpege Pour Homme,1.0
12515,33405.0,Eclat d'Arpege Pour Homme,1.0
12517,33039.0,Eclat d'Arpege Pour Homme,1.0
12518,25952.0,Eclat d'Arpege Pour Homme,1.0
12519,15966.0,Eclat d'Arpege Pour Homme,1.0
12520,21182.0,Eclat d'Arpege Pour Homme,1.0
12521,12918.0,Eclat d'Arpege Pour Homme,1.0
12522,18182.0,Eclat d'Arpege Pour Homme,1.0
12524,9727.0,Eclat d'Arpege Pour Homme,1.0
12525,14494.0,Eclat d'Arpege Pour Homme,1.0
12527,21020.0,Eclat d'Arpege Pour Homme,1.0
12528,6283.0,Eclat d'Arpege Pour Homme,1.0
12529,2261.0,Eclat d'Arpege Pour Homme,-1.0
12530,9304.0,Eclat d'Arpege Pour Homme,1.0
12531,6779.0,Eclat d'Arpege Pour Homme,-1.0
12532,6133.0,Eclat d'Arpege Pour Homme,-1.0
12534,9233.0,Eclat d'Arpege Pour Homme,1.0
12535,9125.0,Eclat d'Arpege Pour Homme,-1.0
12537,84904.0,Legend Pour Femme,1.0
12538,51282.0,Legend Pour Femme,-1.0
12539,29596.0,Legend Pour Femme,1.0
12540,22571.0,Legend Pour Femme,1.0
12542,11151.0,Legend Pour Femme,-1.0
12543,22489.0,Legend Pour Femme,1.0
12544,20486.0,Legend Pour Femme,1.0
12545,12248.0,Legend Pour Femme,1.0
12546,14248.0,Legend Pour Femme,-1.0
12547,11929.0,Legend Pour Femme,1.0
12548,6165.0,Legend Pour Femme,1.0
12549,10881.0,Legend Pour Femme,1.0
12550,4197.0,Legend Pour Femme,1.0
12553,66571.0,Endless Euphoria,1.0
12554,3691.0,Endless Euphoria,1.0
12555,11702.0,Endless Euphoria,-1.0
12556,17182.0,Endless Euphoria,1.0
12558,11703.0,Endless Euphoria,1.0
12560,14218.0,Endless Euphoria,1.0
12561,8161.0,Endless Euphoria,1.0
12562,6165.0,Endless Euphoria,1.0
12563,10679.0,Endless Euphoria,-1.0
12564,2261.0,Endless Euphoria,-1.0
12565,7560.0,Endless Euphoria,1.0
12568,91082.0,Love in White,1.0
12569,72598.0,Love in White,1.0
12571,53064.0,Love in White,1.0
12573,67189.0,Love in White,1.0
12574,61434.0,Love in White,1.0
12575,47628.0,Love in White,1.0
12576,75514.0,Love in White,1.0
12577,26369.0,Love in White,1.0
12578,36347.0,Love in White,1.0
12580,21383.0,Love in White,1.0
12581,17448.0,Love in White,1.0
12582,12655.0,Love in White,1.0
12583,83823.0,Versus for Women,1.0
12584,41253.0,Versus for Women,-1.0
12585,17392.0,Versus for Women,1.0
12586,12239.0,Versus for Women,1.0
12587,8788.0,Versus for Women,1.0
12588,7148.0,Versus for Women,1.0
12590,84694.0,Dignified,1.0
12591,60411.0,Dignified,1.0
12592,87568.0,Dignified,1.0
12593,37503.0,Dignified,1.0
12594,84009.0,Dignified,1.0
12595,29838.0,Dignified,1.0
12597,13098.0,Dignified,1.0
12598,44010.0,Dignified,1.0
12599,70844.0,Dignified,1.0
12600,65872.0,Dignified,1.0
12601,57197.0,Dignified,1.0
12602,12207.0,Dignified,1.0
12603,36347.0,Dignified,1.0
12606,8266.0,Dignified,1.0
12608,36908.0,Dignified,-1.0
12609,37966.0,Dignified,1.0
12610,11268.0,Dignified,1.0
12611,12148.0,Dignified,1.0
12612,6125.0,Dignified,1.0
12613,22532.0,Dignified,-1.0
12614,33704.0,Dignified,-1.0
12615,17746.0,Dignified,1.0
12616,21471.0,Dignified,-1.0
12617,20902.0,Dignified,1.0
12619,20222.0,Dignified,-1.0
12620,33039.0,Dignified,-1.0
12621,26861.0,Dignified,1.0
12623,12463.0,Dignified,1.0
12624,9685.0,Dignified,1.0
12625,17473.0,Dignified,1.0
12626,20367.0,Dignified,1.0
12628,77912.0,Versace Pour Homme,1.0
12629,70512.0,Versace Pour Homme,-1.0
12630,57987.0,Versace Pour Homme,1.0
12631,23896.0,Versace Pour Homme,1.0
12632,85892.0,Versace Pour Homme,1.0
12636,66571.0,Versace Pour Homme,1.0
12639,78034.0,Versace Pour Homme,1.0
12640,62255.0,Versace Pour Homme,1.0
12641,85907.0,Versace Pour Homme,1.0
12642,4954.0,Versace Pour Homme,1.0
12643,66452.0,Versace Pour Homme,1.0
12644,87534.0,Versace Pour Homme,1.0
12645,36605.0,Versace Pour Homme,1.0
12647,90079.0,Versace Pour Homme,1.0
12648,38771.0,Versace Pour Homme,1.0
12649,60411.0,Versace Pour Homme,1.0
12650,72698.0,Versace Pour Homme,1.0
12651,37966.0,Versace Pour Homme,-1.0
12652,67594.0,Versace Pour Homme,-1.0
12653,29869.0,Versace Pour Homme,-1.0
12657,85608.0,Versace Pour Homme,1.0
12659,82696.0,Versace Pour Homme,1.0
12660,69388.0,Versace Pour Homme,1.0
12661,72263.0,Versace Pour Homme,1.0
12662,55327.0,Versace Pour Homme,1.0
12663,68001.0,Versace Pour Homme,1.0
12664,74970.0,Versace Pour Homme,1.0
12665,73539.0,Versace Pour Homme,1.0
12666,71876.0,Versace Pour Homme,1.0
12667,67781.0,Versace Pour Homme,1.0
12668,68154.0,Versace Pour Homme,1.0
12669,69659.0,Versace Pour Homme,1.0
12670,67420.0,Versace Pour Homme,-1.0
12671,67769.0,Versace Pour Homme,-1.0
12672,57081.0,Versace Pour Homme,1.0
12673,35290.0,Versace Pour Homme,1.0
12675,72598.0,Versace Pour Homme,-1.0
